latitude,longitude,uuid,kreis_name,kreis_schluessel,gemeindeverband_name,gemeindeverband_schluessel,gemeinde_name,gemeinde_schluessel,strasse_name,strasse_schluessel,sparte,von,nach,baubeginn,bauende,verkehrsbeeintraechtigungen,baumassnahme
54.1071421904233,12.1144814499233,0007c169-a07c-43fa-960c-de55738ddddc,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Pressentinstr.,"07720",Stromnetz,,,2024-03-11 07:00:00+01,2024-03-22 18:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Vollsperrung",Herstellung MS-Anschluss
54.0892824290867,12.1119943935029,063a229c-db25-45af-9fba-8d963b287910,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Budapester Str.,"01640",Fernwärmeleitung,"21",,2024-03-04 07:00:00+01,2024-04-12 17:00:00+02,"Sicherungsmaßnahmen entlang der Straße, Verkehrsraumeinschränkungen",FW-Leitung i.a. der Hanseatic
54.0682097108671,12.0782637209127,07165e95-4e5f-429c-88b6-125d261cbcda,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Satower Str.,"08180",Grünpflege,"56","65",2024-03-07 07:00:00+01,2024-03-31 15:00:00+02,"halbseitige Sperrung, Sicherungsmaßnahmen entlang der Straße",Baumpflanzung
54.1743029644474,12.0819276424144,077f9448-c35e-4074-8491-7d142045a8db,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Markt,"00460",Wasserleitung,"6",,2024-03-06 07:00:00+01,2024-03-28 18:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs",Einbau Trinkwasserschieber
54.0826276149368,12.1265417827719,0c04e4b5-6e82-49b6-8b60-1c2cf9c1b1cf,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Klopstockstr.,"06070",Gebäudesanierung,"5",,2024-01-08 00:00:00+01,2024-03-30 00:00:00+01,,
54.0741728299824,12.1238604898292,0c122d6b-a6bd-4c41-b25b-09fe10a23a2e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Ziolkowskistr.,"09920",Wasserleitung,,,2023-03-06 00:00:00+01,2024-04-20 00:00:00+02,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Vollsperrung",Sanierung Mischwasser- und Trinkwasserleitung
54.1474655409546,12.0655871326014,0cfabba6-211c-42b0-b10c-3f2c6b2103e0,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Flensburger Str.,"01930",Hochbau,"25","26",2023-11-22 07:00:00+01,2024-04-02 17:00:00+02,"Sicherungsmaßnahmen entlang der Straße, Verkehrsraumeinschränkungen",Containerstellung
54.0892834499766,12.117999506669,0ef388ff-b053-435d-bf5a-6428462a2ff5,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Leonhardstr.,"06550",Gebäudesanierung,"12",,2024-02-15 00:00:00+01,2024-03-31 00:00:00+01,,
54.1351781362304,12.0934629085006,150a9ed8-a7b1-4bf1-8e3f-95e569f480e6,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Schmarl-Dorf,"08280",Straßenbau,,,2024-01-01 00:00:00+01,2025-01-01 00:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Verkehrsraumeinschränkungen",Wartungs- und Instandsetzungsarbeiten innerhalb der konzessionierten Strecke
54.0612802865059,12.1043675672831,1518bc0a-8514-4dc5-ba99-548d2ace90c4,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Dorfteich,"00370",Wasserleitung,"2","3",2024-03-11 08:00:00+01,2024-03-21 17:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Verkehrsraumeinschränkungen",Verlegung Hausanschluss
54.1055911002049,12.1640395257788,1524e4c2-3f1b-456c-a7d8-e67b81714a9c,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Lorenzstr.,"03530",Grünpflege,Kurt-Schumacher-Ring (00220),,2024-01-29 07:00:00+01,2024-03-28 17:00:00+01,"halbseitige Sperrung, Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs","Grünraumarbeiten, Sanierung Außenanlagen"
54.0893033416956,12.1089907488098,1a589275-aebe-497f-b981-1e8f09b81473,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Waldemarstr.,"09410",Straßenbau,"20","34",2024-03-04 07:00:00+01,2024-03-28 18:00:00+01,"halbseitige Sperrung, Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Sperrung des Fußgängerverkehrs im Gehwegbereich",Schutzrohrverlegung
54.1457065728016,12.0605207230799,1a818a7f-222f-46a3-a292-52f5cff9602e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Möllner Str.,"00600",Straßenbau,"10",12b,2024-02-12 07:00:00+01,2024-09-30 15:00:00+02,"halbseitige Sperrung, Sicherungsmaßnahmen entlang der Straße",Herstellung Gehweg und Parkflächen
54.0906133343886,12.110921484551,1f97f045-97ba-4702-96bb-50b5f04a685e,Rostock,"13003","Rostock, Hanse- und Universitätsstadt","130030000","Rostock, Hanse- und Universitätsstadt","130030000000",Am Kabutzenhof,"00420",Fernwärmeleitung,Doberaner Str. (01860),Waldemarstr. (09410),2023-09-25 00:00:00+02,2024-03-29 00:00:00+01,"Sicherungsmaßnahmen entlang der Straße, Sicherungsmaßnahmen entlang des Gehwegs, Verkehrsraumeinschränkungen",Fernwärmeerweiterung
